cst_id,incm_amt,age,main_zip_cd,cr_line_amt,pos_dt
1000006447,15183,34,10240,25000.00,2017-02-23 00:00:00
1000005047,51000,48,10900,114000.00,2017-02-23 00:00:00
1000009201,18806,36,10500,32000.00,2017-02-23 00:00:00
1000013386,16000,33,20000,28000.00,2017-02-23 00:00:00
1000012949,15000,32,10540,26000.00,2017-02-23 00:00:00
1000004907,23000,32,10400,57000.00,2017-02-23 00:00:00
1000006575,29647,32,11000,50000.00,2017-02-23 00:00:00
1000006072,39599,35,73140,138000.00,2017-02-23 00:00:00
1000006477,44909,30,33140,120000.00,2017-02-23 00:00:00
1000004517,61805,39,40000,65000.00,2017-02-23 00:00:00
1000009676,25621,33,20150,42000.00,2017-02-23 00:00:00
1000005232,41106,33,10210,92000.00,2017-02-23 00:00:00
1000005814,69000,32,70000,172000.00,2017-02-23 00:00:00
1000009260,115217,39,92000,300000.00,2017-02-23 00:00:00
1000006118,35413,39,43000,70000.00,2017-02-23 00:00:00
1000012298,150000,40,84000,150000.00,2017-02-23 00:00:00
1000012560,20666,34,11140,30000.00,2017-02-23 00:00:00
1000004938,19000,48,10220,66000.00,2017-02-23 00:00:00
1000009284,23174,28,20150,60000.00,2017-02-23 00:00:00
1000003025,122000,48,10170,339000.00,2017-02-23 00:00:00
1000007502,15070,29,82000,22000.00,2017-02-23 00:00:00
1000006692,30480,31,12110,60000.00,2017-02-23 00:00:00
1000010172,19580,31,11000,34000.00,2017-02-23 00:00:00
1000011419,87356,32,10110,174000.00,2017-02-23 00:00:00
1000006013,228163,36,10150,456000.00,2017-02-23 00:00:00
1000009114,18257,45,20110,27000.00,2017-02-23 00:00:00
1000000787,30000,61,74130,140000.00,2017-02-23 00:00:00
1000011227,18879,30,10160,28000.00,2017-02-23 00:00:00
1000007089,248494,39,10290,490000.00,2017-02-23 00:00:00
1000010640,205189,44,10170,200000.00,2017-02-23 00:00:00
1000009828,42000,28,47000,147000.00,2017-02-23 00:00:00
1000011647,18079,25,10900,30000.00,2017-02-23 00:00:00
1000005842,57000,41,10250,114000.00,2017-02-23 00:00:00
1000009960,27653,30,12130,80000.00,2017-02-23 00:00:00
1000000259,19750,68,10310,100000.00,2017-02-23 00:00:00
1000013052,15500,33,20110,27000.00,2017-02-23 00:00:00
1000012514,20090,29,10240,30000.00,2017-02-23 00:00:00
1000010242,100198,38,20110,175000.00,2017-02-23 00:00:00
1000010889,53130,57,10400,106000.00,2017-02-23 00:00:00
1000003958,73507,32,10160,165000.00,2017-02-23 00:00:00
1000007109,23384,30,40000,46000.00,2017-02-23 00:00:00
1000012189,21825,30,10250,30000.00,2017-02-23 00:00:00
1000007124,26385,57,51000,52000.00,2017-02-23 00:00:00
1000011845,60000,28,10120,100000.00,2017-02-23 00:00:00
1000005708,37500,31,10300,131000.00,2017-02-23 00:00:00
1000006339,54166,41,10310,75000.00,2017-02-23 00:00:00
1000010932,30000,39,10310,60000.00,2017-02-23 00:00:00
1000009740,74993,54,47000,262000.00,2017-02-23 00:00:00
1000001051,100000,58,10250,200000.00,2017-02-23 00:00:00
1000011882,27000,26,10220,47000.00,2017-02-23 00:00:00
1000004681,57000,37,10800,114000.00,2017-02-23 00:00:00
1000010270,35000,30,10900,70000.00,2017-02-23 00:00:00
1000008002,30000,34,10130,60000.00,2017-02-23 00:00:00
1000003932,26051,45,64170,60000.00,2017-02-23 00:00:00
1000013243,16062,22,12120,28000.00,2017-02-23 00:00:00
1000011908,24078,28,44140,36000.00,2017-02-23 00:00:00
1000013058,34808,38,41000,60000.00,2017-02-23 00:00:00
1000003290,42000,52,22000,147000.00,2017-02-23 00:00:00
1000009677,42000,27,90160,50000.00,2017-02-23 00:00:00
1000005560,18666,32,90110,52000.00,2017-02-23 00:00:00
1000012126,69025,47,76150,100000.00,2017-02-23 00:00:00
1000000125,46000,51,10130,90000.00,2017-02-23 00:00:00
1000000689,80550,66,10510,144000.00,2017-02-23 00:00:00
1000006178,35000,30,50100,87000.00,2017-02-23 00:00:00
1000013813,84107,33,21000,160000.00,2017-02-23 00:00:00
1000000734,282706,43,10160,500000.00,2017-02-23 00:00:00
1000012647,18567,26,84000,22000.00,2017-02-23 00:00:00
1000003896,81500,62,11000,203000.00,2017-02-23 00:00:00
1000012488,25333,42,40000,88000.00,2017-02-23 00:00:00
1000011026,22062,53,73210,30000.00,2017-02-23 00:00:00
1000007361,19137,37,10900,33000.00,2017-02-23 00:00:00
1000012436,28913,38,21140,50000.00,2017-02-23 00:00:00
1000004735,68417,39,10310,171000.00,2017-02-23 00:00:00
1000012915,45000,39,34000,45000.00,2017-02-23 00:00:00
1000003758,60328,37,10160,180000.00,2017-02-23 00:00:00
1000008568,32720,55,84190,65000.00,2017-02-23 00:00:00
1000004703,18000,52,50180,36000.00,2017-02-23 00:00:00
1000003251,50000,58,10300,125000.00,2017-02-23 00:00:00
1000004834,58502,38,10520,110000.00,2017-02-23 00:00:00
1000012747,22500,27,41330,78000.00,2017-02-23 00:00:00
1000010501,42000,36,51120,147000.00,2017-02-23 00:00:00
1000005562,20354,33,10130,71000.00,2017-02-23 00:00:00
1000006036,20000,47,10110,40000.00,2017-02-23 00:00:00
1000003722,39570,52,10240,100000.00,2017-02-23 00:00:00
1000004982,41360,44,18230,45000.00,2017-02-23 00:00:00
1000000094,72000,54,76000,248000.00,2017-02-23 00:00:00
1000002482,29050,51,10140,58000.00,2017-02-23 00:00:00
1000004787,75170,64,10310,187000.00,2017-02-23 00:00:00
1000012581,31788,36,20160,63000.00,2017-02-23 00:00:00
1000009845,19583,32,10250,34000.00,2017-02-23 00:00:00
1000002970,42000,43,11000,100000.00,2017-02-23 00:00:00
1000011725,79053,54,74130,140000.00,2017-02-23 00:00:00
1000011180,20250,28,10270,35000.00,2017-02-23 00:00:00
1000009901,28182,41,13160,80000.00,2017-02-23 00:00:00
1000008411,19550,43,10510,34000.00,2017-02-23 00:00:00
1000009019,26398,37,80000,39000.00,2017-02-23 00:00:00
1000011345,360000,45,10110,500000.00,2017-02-23 00:00:00
1000009143,81080,58,76000,200000.00,2017-02-23 00:00:00
1000005703,20800,36,10900,52000.00,2017-02-23 00:00:00
1000007227,47631,30,10150,142800.00,2017-02-23 00:00:00
1000001339,41057,41,10110,171000.00,2017-02-23 00:00:00
1000012288,60000,38,40000,120000.00,2017-02-23 00:00:00
1000010330,25116,29,80130,50000.00,2017-02-23 00:00:00
1000009215,86737,43,20000,200000.00,2017-02-23 00:00:00
1000009906,74702,33,21150,200000.00,2017-02-23 00:00:00
1000009648,19000,46,41000,38000.00,2017-02-23 00:00:00
1000013351,31652,37,11120,60000.00,2017-02-23 00:00:00
1000000601,150000,47,10260,300000.00,2017-02-23 00:00:00
1000002325,81333,30,10520,140000.00,2017-02-23 00:00:00
1000005669,16197,34,10260,40000.00,2017-02-23 00:00:00
1000012101,45000,35,10240,100000.00,2017-02-23 00:00:00
1000000504,15000,62,10900,150000.00,2017-02-23 00:00:00
1000006993,23704,41,10150,47000.00,2017-02-23 00:00:00
1000011017,19551,29,50230,40000.00,2017-02-23 00:00:00
1000012339,35000,35,10520,61000.00,2017-02-23 00:00:00
1000006134,19030,37,10250,33000.00,2017-02-23 00:00:00
1000011810,41900,29,20130,80000.00,2017-02-23 00:00:00
1000003072,82258,50,10540,100000.00,2017-02-23 00:00:00
1000010312,26396,37,12120,39000.00,2017-02-23 00:00:00
1000006682,52908,37,24110,80000.00,2017-02-23 00:00:00
1000003493,80000,34,74110,200000.00,2017-02-23 00:00:00
1000002865,20000,57,65000,40000.00,2017-02-23 00:00:00
1000013302,86186,50,18000,170000.00,2017-02-23 00:00:00
1000006707,49667,40,73220,85000.00,2017-02-23 00:00:00
1000013200,50556,28,50340,50000.00,2017-02-23 00:00:00
1000009824,16293,31,50210,28000.00,2017-02-23 00:00:00
1000006139,19000,29,93110,66000.00,2017-02-23 00:00:00
1000005506,35000,41,10250,70000.00,2017-02-23 00:00:00
1000011929,16871,39,39000,29000.00,2017-02-23 00:00:00
1000003855,40955,33,10400,120000.00,2017-02-23 00:00:00
1000010965,55000,54,41000,70000.00,2017-02-23 00:00:00
1000007091,39649,39,41000,79000.00,2017-02-23 00:00:00
1000011888,38813,49,86190,135000.00,2017-02-23 00:00:00
1000007650,34974,28,10240,35000.00,2017-02-23 00:00:00
1000001219,56830,40,10140,60000.00,2017-02-23 00:00:00
1000002579,53092,44,10150,150000.00,2017-02-23 00:00:00
1000006069,30000,55,10310,75000.00,2017-02-23 00:00:00
1000009883,16739,38,22000,29000.00,2017-02-23 00:00:00
1000005229,29540,43,10310,40000.00,2017-02-23 00:00:00
1000008842,247619,58,11120,495000.00,2017-02-23 00:00:00
1000005507,18298,38,12000,91000.00,2017-02-23 00:00:00
1000012555,50000,34,10120,50000.00,2017-02-23 00:00:00
1000000369,100290,69,11000,360000.00,2017-02-23 00:00:00
1000005078,62563,36,10310,168000.00,2017-02-23 00:00:00
1000007057,33000,32,20000,65000.00,2017-02-23 00:00:00
1000006708,43222,34,10210,80000.00,2017-02-23 00:00:00
1000009775,18925,35,20150,60000.00,2017-02-23 00:00:00
1000011031,19000,30,10530,66000.00,2017-02-23 00:00:00
1000006487,71063,38,50200,90000.00,2017-02-23 00:00:00
1000006476,50000,54,11000,100000.00,2017-02-23 00:00:00
1000004895,78403,55,74000,200000.00,2017-02-23 00:00:00
1000011248,47098,31,40000,94000.00,2017-02-23 00:00:00
1000001788,305000,54,10240,610000.00,2017-02-23 00:00:00
1000004267,71220,46,36170,80000.00,2017-02-23 00:00:00
1000004615,482167,46,11120,500000.00,2017-02-23 00:00:00
1000009451,74870,43,46180,74000.00,2017-02-23 00:00:00
1000009979,42000,28,11130,147000.00,2017-02-23 00:00:00
1000013328,17732,26,41330,45000.00,2017-02-23 00:00:00
1000010702,22500,26,24130,78000.00,2017-02-23 00:00:00
1000013181,24814,50,10400,40000.00,2017-02-23 00:00:00
1000009125,21730,39,20000,37000.00,2017-02-23 00:00:00
1000012271,24942,45,10280,43000.00,2017-02-23 00:00:00
1000002152,15000,34,10230,30000.00,2017-02-23 00:00:00
1000008993,153370,61,12120,380000.00,2017-02-23 00:00:00
1000001975,71107,61,10120,178000.00,2017-02-23 00:00:00
1000010961,16470,27,10530,30000.00,2017-02-23 00:00:00
1000012509,105565,39,10160,210000.00,2017-02-23 00:00:00
1000011211,16000,34,24180,32000.00,2017-02-23 00:00:00
1000003035,70000,39,10110,190000.00,2017-02-23 00:00:00
1000003445,74000,37,90230,148000.00,2017-02-23 00:00:00
1000008772,16312,28,10120,25000.00,2017-02-23 00:00:00
1000010519,80649,48,21130,100000.00,2017-02-23 00:00:00
1000003947,109315,54,10140,215000.00,2017-02-23 00:00:00
1000004085,70662,46,12120,100000.00,2017-02-23 00:00:00
1000010655,100000,64,10500,200000.00,2017-02-23 00:00:00
1000010902,18000,28,10110,22000.00,2017-02-23 00:00:00
1000006626,22000,39,11120,38000.00,2017-02-23 00:00:00
1000007420,80633,31,10700,100000.00,2017-02-23 00:00:00
1000008894,17615,29,10270,60000.00,2017-02-23 00:00:00
1000007381,48190,38,50360,80000.00,2017-02-23 00:00:00
1000001091,18481,48,12150,30000.00,2017-02-23 00:00:00
1000004095,172058,39,10120,340000.00,2017-02-23 00:00:00
1000009417,37777,37,10120,50000.00,2017-02-23 00:00:00
1000008033,35922,51,51150,71000.00,2017-02-23 00:00:00
1000011847,16260,28,90110,28000.00,2017-02-23 00:00:00
1000006425,130138,45,21000,325000.00,2017-02-23 00:00:00
1000004821,19000,31,10110,66000.00,2017-02-23 00:00:00
1000000041,392786,53,21150,500000.00,2017-02-23 00:00:00
1000010823,34167,31,12110,60000.00,2017-02-23 00:00:00
1000001508,20000,46,10120,40000.00,2017-02-23 00:00:00
1000001776,41042,46,10280,68000.00,2017-02-23 00:00:00
1000001936,58707,46,10140,144000.00,2017-02-23 00:00:00
1000009940,18000,36,10310,36000.00,2017-02-23 00:00:00
1000003450,23258,31,27000,46000.00,2017-02-23 00:00:00
1000005026,21590,44,12130,70000.00,2017-02-23 00:00:00
1000011563,30096,26,10400,60000.00,2017-02-23 00:00:00
1000011779,18000,29,10900,36000.00,2017-02-23 00:00:00
1000012679,24562,41,50130,45000.00,2017-02-23 00:00:00
1000013666,58000,37,11120,72000.00,2017-02-23 00:00:00
1000005670,63104,40,10230,100000.00,2017-02-23 00:00:00
1000000169,70000,59,10160,175000.00,2017-02-23 00:00:00
1000005397,659161,56,33110,500000.00,2017-02-23 00:00:00
1000012190,33921,36,11000,65000.00,2017-02-23 00:00:00
1000005789,21540,41,73000,53000.00,2017-02-23 00:00:00
1000013372,58860,61,30210,147000.00,2017-02-23 00:00:00
1000003636,70000,32,10110,150000.00,2017-02-23 00:00:00
1000005631,240000,33,10230,480000.00,2017-02-23 00:00:00
1000013412,17023,35,24180,29000.00,2017-02-23 00:00:00
1000001226,20600,52,10250,51000.00,2017-02-23 00:00:00
1000011987,190088,43,90110,380000.00,2017-02-23 00:00:00
1000009646,55069,55,10260,100000.00,2017-02-23 00:00:00
1000003366,43000,41,10140,129000.00,2017-02-23 00:00:00
1000008630,36293,37,10310,72000.00,2017-02-23 00:00:00
1000013383,102650,61,10210,200000.00,2017-02-23 00:00:00
1000013624,21023,23,20230,50000.00,2017-02-23 00:00:00
1000002467,22415,48,31000,44000.00,2017-02-23 00:00:00
1000013296,51156,30,50230,70000.00,2017-02-23 00:00:00
1000002322,189668,42,10230,250000.00,2017-02-23 00:00:00
1000009272,22700,35,10900,34000.00,2017-02-23 00:00:00
1000002275,64807,40,10120,130000.00,2017-02-23 00:00:00
1000006916,144222,47,10210,324000.00,2017-02-23 00:00:00
1000009626,18000,40,10140,18000.00,2017-02-23 00:00:00
1000013701,79035,50,55120,138000.00,2017-02-23 00:00:00
1000004919,167310,41,20000,200000.00,2017-02-23 00:00:00
1000010694,20000,42,11120,35000.00,2017-02-23 00:00:00
1000001778,799624,65,40000,250000.00,2017-02-23 00:00:00
1000000714,32200,60,11120,150000.00,2017-02-23 00:00:00
1000013103,73803,43,10230,50000.00,2017-02-23 00:00:00
1000003779,103913,41,10900,205000.00,2017-02-23 00:00:00
1000012786,29903,33,74110,37000.00,2017-02-23 00:00:00
1000002116,120351,39,10170,500000.00,2017-02-23 00:00:00
1000009203,73558,29,10310,100000.00,2017-02-23 00:00:00
1000000907,69171,43,11140,165000.00,2017-02-23 00:00:00
1000008931,37713,51,18240,94000.00,2017-02-23 00:00:00
1000000282,40000,53,10100,200000.00,2017-02-23 00:00:00
1000012549,20452,41,16120,35000.00,2017-02-23 00:00:00
1000013712,20340,37,10310,50000.00,2017-02-23 00:00:00
1000010424,177990,28,10520,400000.00,2017-02-23 00:00:00
1000003326,24945,51,10160,49000.00,2017-02-23 00:00:00
1000013342,36540,35,11140,60000.00,2017-02-23 00:00:00
1000001319,103726,44,30110,287000.00,2017-02-23 00:00:00
1000007662,92540,31,50100,230000.00,2017-02-23 00:00:00
1000010273,50000,47,10310,100000.00,2017-02-23 00:00:00
1000013759,123050,44,15000,240000.00,2017-02-23 00:00:00
1000010285,16000,44,10260,32000.00,2017-02-23 00:00:00
1000002331,143716,56,10150,344000.00,2017-02-23 00:00:00
1000013069,53828,32,11110,50000.00,2017-02-23 00:00:00
1000013694,86619,46,11110,170000.00,2017-02-23 00:00:00
1000004514,31000,54,12130,77000.00,2017-02-23 00:00:00
1000007579,45655,42,11140,114000.00,2017-02-23 00:00:00
1000004520,61254,43,11130,173000.00,2017-02-23 00:00:00
1000005273,83160,51,10230,180000.00,2017-02-23 00:00:00
1000003874,43255,38,74000,108000.00,2017-02-23 00:00:00
1000011251,20042,28,10120,35000.00,2017-02-23 00:00:00
1000013731,232135,31,10250,464000.00,2017-02-23 00:00:00
1000004560,64891,36,20130,113000.00,2017-02-23 00:00:00
1000001043,500000,67,10500,1000000.00,2017-02-23 00:00:00
1000012447,43885,41,10280,43000.00,2017-02-23 00:00:00
1000007451,38597,40,10230,96000.00,2017-02-23 00:00:00
1000004905,115244,41,10260,400000.00,2017-02-23 00:00:00
1000010125,34000,34,10600,68000.00,2017-02-23 00:00:00
1000007763,50000,32,10900,80000.00,2017-02-23 00:00:00
1000000024,75000,58,10170,262000.00,2017-02-23 00:00:00
1000011046,102229,49,10150,153000.00,2017-02-23 00:00:00
1000004274,184332,43,10540,360000.00,2017-02-23 00:00:00
1000001129,25430,45,10510,50000.00,2017-02-23 00:00:00
1000012294,35133,44,10510,70000.00,2017-02-23 00:00:00
1000009508,15000,29,11110,30000.00,2017-02-23 00:00:00
1000005248,30000,39,10240,60000.00,2017-02-23 00:00:00
1000007464,38020,37,10240,60000.00,2017-02-23 00:00:00
1000012922,70000,29,10250,90000.00,2017-02-23 00:00:00
1000009465,25442,30,91000,66000.00,2017-02-23 00:00:00
1000010707,46005,28,20150,100000.00,2017-02-23 00:00:00
1000006133,27163,40,10150,45000.00,2017-02-23 00:00:00
1000011820,105774,41,10170,158000.00,2017-02-23 00:00:00
1000011330,23250,27,10240,40000.00,2017-02-23 00:00:00
1000002292,23000,50,11110,57000.00,2017-02-23 00:00:00
1000010122,107215,47,11000,120000.00,2017-02-23 00:00:00
1000004021,91233,56,10110,205000.00,2017-02-23 00:00:00
1000012681,19905,36,20000,30000.00,2017-02-23 00:00:00
1000006079,33916,31,10300,60000.00,2017-02-23 00:00:00
1000007472,36430,45,11120,91000.00,2017-02-23 00:00:00
1000003139,101594,60,84140,403000.00,2017-02-23 00:00:00
1000009347,33050,41,46140,50000.00,2017-02-23 00:00:00
1000009008,48210,60,12130,70000.00,2017-02-23 00:00:00
1000009119,23597,37,10500,35000.00,2017-02-23 00:00:00
1000005216,19000,32,21000,66000.00,2017-02-23 00:00:00
1000011356,80818,36,20150,100000.00,2017-02-23 00:00:00
1000001840,66287,36,10700,180000.00,2017-02-23 00:00:00
1000012481,56131,42,10220,100000.00,2017-02-23 00:00:00
1000010622,400000,55,31000,500000.00,2017-02-23 00:00:00
1000012297,24356,27,32000,42000.00,2017-02-23 00:00:00
1000004390,75000,39,10540,187000.00,2017-02-23 00:00:00
1000006051,56710,38,10160,50000.00,2017-02-23 00:00:00
1000001161,12000,42,84330,20000.00,2017-02-23 00:00:00
1000009248,111755,50,10220,391000.00,2017-02-23 00:00:00
1000002103,15000,44,10900,30000.00,2017-02-23 00:00:00
1000005223,34559,38,12000,60000.00,2017-02-23 00:00:00
1000009423,28000,46,10150,56000.00,2017-02-23 00:00:00
1000006234,32000,47,84000,112000.00,2017-02-23 00:00:00
1000013719,81478,28,10900,160000.00,2017-02-23 00:00:00
1000005641,137291,41,71170,480000.00,2017-02-23 00:00:00
1000007834,128374,59,10230,128000.00,2017-02-23 00:00:00
1000003851,63476,32,10120,200000.00,2017-02-23 00:00:00
1000006196,138775,47,10230,100000.00,2017-02-23 00:00:00
1000009468,19577,36,10280,19000.00,2017-02-23 00:00:00
1000002777,33540,42,10700,84000.00,2017-02-23 00:00:00
1000013754,16000,26,10220,22000.00,2017-02-23 00:00:00
1000012697,33339,30,10210,41000.00,2017-02-23 00:00:00
1000003287,46640,37,13000,116000.00,2017-02-23 00:00:00
1000010813,57200,36,10240,100000.00,2017-02-23 00:00:00
1000005717,18000,30,36180,45000.00,2017-02-23 00:00:00
1000012448,22000,49,10240,44000.00,2017-02-23 00:00:00
1000012113,86666,35,10230,173000.00,2017-02-23 00:00:00
1000000231,56410,58,12150,141000.00,2017-02-23 00:00:00
1000009684,18600,31,10400,23000.00,2017-02-23 00:00:00
1000000891,100830,46,11000,200000.00,2017-02-23 00:00:00
1000010642,182091,49,11130,300000.00,2017-02-23 00:00:00
1000007241,39564,33,15230,79000.00,2017-02-23 00:00:00
1000012443,62370,60,46110,100000.00,2017-02-23 00:00:00
1000008213,69150,50,10160,160000.00,2017-02-23 00:00:00
1000009744,17965,33,10400,31000.00,2017-02-23 00:00:00
1000012330,22500,26,40000,78000.00,2017-02-23 00:00:00
1000006872,83546,50,10160,200000.00,2017-02-23 00:00:00
1000001157,15500,45,10230,46000.00,2017-02-23 00:00:00
1000008655,38005,29,12000,75000.00,2017-02-23 00:00:00
1000012279,17000,36,20160,34000.00,2017-02-23 00:00:00
1000005481,27147,32,10160,67000.00,2017-02-23 00:00:00
1000002225,79690,33,72110,199000.00,2017-02-23 00:00:00
1000009983,84556,34,11000,170000.00,2017-02-23 00:00:00
1000011524,36200,34,10310,120000.00,2017-02-23 00:00:00
1000001247,79536,47,10310,200000.00,2017-02-23 00:00:00
1000002780,34000,41,10900,87000.00,2017-02-23 00:00:00
1000012925,50000,33,90115,50000.00,2017-02-23 00:00:00
1000011035,57223,33,10250,114000.00,2017-02-23 00:00:00
1000007453,46000,35,74130,90000.00,2017-02-23 00:00:00
1000008930,599215,34,11120,300000.00,2017-02-23 00:00:00
1000011261,27993,41,77150,34000.00,2017-02-23 00:00:00
1000000082,46150,54,10170,159000.00,2017-02-23 00:00:00
1000011051,21112,30,50140,36000.00,2017-02-23 00:00:00
1000003670,40810,38,11000,91000.00,2017-02-23 00:00:00
1000012411,32662,37,12000,57000.00,2017-02-23 00:00:00
1000010392,46905,35,11120,90000.00,2017-02-23 00:00:00
1000011127,105000,38,10260,150000.00,2017-02-23 00:00:00
1000010980,33452,33,10900,66000.00,2017-02-23 00:00:00
1000008920,62536,32,50220,93000.00,2017-02-23 00:00:00
1000010770,31000,37,10310,49000.00,2017-02-23 00:00:00
1000013470,65640,44,52100,100000.00,2017-02-23 00:00:00
1000011069,22500,36,34000,78000.00,2017-02-23 00:00:00
1000005891,117589,47,10160,230000.00,2017-02-23 00:00:00
1000013786,48870,28,10150,90000.00,2017-02-23 00:00:00
1000006520,24555,43,10210,60000.00,2017-02-23 00:00:00
1000009989,80000,33,76000,160000.00,2017-02-23 00:00:00
1000000142,28000,56,12130,180000.00,2017-02-23 00:00:00
1000001162,20000,47,10230,60000.00,2017-02-23 00:00:00
1000009050,30000,29,10310,37000.00,2017-02-23 00:00:00
1000007824,55524,31,34000,100000.00,2017-02-23 00:00:00
1000007587,70000,54,30000,140000.00,2017-02-23 00:00:00
1000006040,51175,35,10130,102000.00,2017-02-23 00:00:00
1000009614,22164,27,20160,30000.00,2017-02-23 00:00:00
1000008493,16696,29,10250,29000.00,2017-02-23 00:00:00
1000009831,19500,31,10160,34000.00,2017-02-23 00:00:00
1000009205,34577,34,10330,60000.00,2017-02-23 00:00:00
1000009988,81861,38,70000,286000.00,2017-02-23 00:00:00
1000003546,65727,39,11130,164000.00,2017-02-23 00:00:00
1000006150,19300,42,10150,33000.00,2017-02-23 00:00:00
1000003918,52500,37,10400,110000.00,2017-02-23 00:00:00
1000002813,112128,42,10250,450000.00,2017-02-23 00:00:00
1000007588,55000,49,10130,110000.00,2017-02-23 00:00:00
1000004559,87000,55,10220,240000.00,2017-02-23 00:00:00
1000009107,19000,30,10290,38000.00,2017-02-23 00:00:00
1000000987,50000,55,10310,180000.00,2017-02-23 00:00:00
1000001003,63819,52,21150,120000.00,2017-02-23 00:00:00
1000004795,25000,33,50000,60000.00,2017-02-23 00:00:00
1000008392,45506,45,10160,91000.00,2017-02-23 00:00:00
1000009785,101297,63,81000,253000.00,2017-02-23 00:00:00
1000003357,58067,48,10520,145000.00,2017-02-23 00:00:00
1000000699,25000,54,10210,100000.00,2017-02-23 00:00:00
1000008590,20000,28,90270,50000.00,2017-02-23 00:00:00
1000007577,19000,43,10140,33000.00,2017-02-23 00:00:00
1000003617,50000,44,10540,125000.00,2017-02-23 00:00:00
1000005299,23231,55,74000,40000.00,2017-02-23 00:00:00
1000012400,100000,51,10330,350000.00,2017-02-23 00:00:00
1000012912,24932,25,61110,31000.00,2017-02-23 00:00:00
1000009538,29799,32,10540,60000.00,2017-02-23 00:00:00
1000003959,270000,51,10260,500000.00,2017-02-23 00:00:00
1000010768,42500,35,50100,80000.00,2017-02-23 00:00:00
1000009444,67904,39,22170,168000.00,2017-02-23 00:00:00
1000012888,60000,53,20150,120000.00,2017-02-23 00:00:00
1000012440,22399,41,11110,39000.00,2017-02-23 00:00:00
1000003398,185922,32,50130,370000.00,2017-02-23 00:00:00
1000012990,17000,24,12150,21000.00,2017-02-23 00:00:00
1000008596,122000,44,10140,244000.00,2017-02-23 00:00:00
1000008185,101000,48,10540,202000.00,2017-02-23 00:00:00
1000012069,150000,33,45130,300000.00,2017-02-23 00:00:00
1000007623,53754,35,74000,188000.00,2017-02-23 00:00:00
1000012047,28000,41,10150,35000.00,2017-02-23 00:00:00
1000007736,173941,43,90110,240000.00,2017-02-23 00:00:00
1000004720,52323,40,11000,115000.00,2017-02-23 00:00:00
1000000448,40000,64,10150,105000.00,2017-02-23 00:00:00
1000009389,60140,41,10250,100000.00,2017-02-23 00:00:00
1000012188,15000,39,90110,30000.00,2017-02-23 00:00:00
1000009216,58796,35,10800,187000.00,2017-02-23 00:00:00
1000005095,22166,35,10400,38000.00,2017-02-23 00:00:00
1000001056,115000,50,20150,220000.00,2017-02-23 00:00:00
1000009060,71718,39,83000,125000.00,2017-02-23 00:00:00
1000010901,88101,31,10160,250000.00,2017-02-23 00:00:00
1000004814,25000,33,10250,52000.00,2017-02-23 00:00:00
1000003769,149200,43,10210,298000.00,2017-02-23 00:00:00
1000013577,22500,27,90110,78000.00,2017-02-23 00:00:00
1000009769,20434,29,84000,35000.00,2017-02-23 00:00:00
1000010216,27538,39,10240,55000.00,2017-02-23 00:00:00
1000011238,28030,30,10160,30000.00,2017-02-23 00:00:00
1000003236,127970,36,13190,300000.00,2017-02-23 00:00:00
1000011122,80203,37,10900,150000.00,2017-02-23 00:00:00
1000000404,38733,56,21000,150000.00,2017-02-23 00:00:00
1000006737,51000,41,10240,127000.00,2017-02-23 00:00:00
1000009476,41981,43,81140,80000.00,2017-02-23 00:00:00
1000009985,19000,27,50000,66000.00,2017-02-23 00:00:00
1000008309,100000,47,10120,200000.00,2017-02-23 00:00:00
1000006205,100000,36,50210,200000.00,2017-02-23 00:00:00
1000005079,122373,34,60190,428000.00,2017-02-23 00:00:00
1000010559,23068,57,40170,34000.00,2017-02-23 00:00:00
1000005353,21500,34,10230,44400.00,2017-02-23 00:00:00
1000002661,244300,53,10160,489000.00,2017-02-23 00:00:00
1000002801,75673,39,11130,150000.00,2017-02-23 00:00:00
1000010316,105618,35,50100,184000.00,2017-02-23 00:00:00
1000006928,60256,38,18140,150000.00,2017-02-23 00:00:00
1000013013,76000,37,12130,90000.00,2017-02-23 00:00:00
1000001806,19134,40,10110,40000.00,2017-02-23 00:00:00
1000000587,36000,60,63000,180000.00,2017-02-23 00:00:00
1000004901,122350,46,10170,244000.00,2017-02-23 00:00:00
1000013739,43200,38,10900,43000.00,2017-02-23 00:00:00
1000004510,77842,39,10310,175000.00,2017-02-23 00:00:00
1000006193,179200,48,10250,358000.00,2017-02-23 00:00:00
1000010335,22410,34,10800,40000.00,2017-02-23 00:00:00
1000001679,22000,45,10240,40000.00,2017-02-23 00:00:00
1000003477,141383,32,10310,400000.00,2017-02-23 00:00:00
1000008812,230000,44,10240,200000.00,2017-02-23 00:00:00
1000009930,55393,40,81000,100000.00,2017-02-23 00:00:00
1000002298,35000,35,10400,91000.00,2017-02-23 00:00:00
1000011936,22121,31,10160,40000.00,2017-02-23 00:00:00
1000008809,46700,56,10260,116000.00,2017-02-23 00:00:00
1000011836,28000,27,10120,35000.00,2017-02-23 00:00:00
1000011971,17261,26,10260,21000.00,2017-02-23 00:00:00
1000010810,19000,40,10300,33000.00,2017-02-23 00:00:00
1000004840,76990,64,10220,192000.00,2017-02-23 00:00:00
1000008162,23940,46,10200,37000.00,2017-02-23 00:00:00
1000005403,69610,45,10700,210000.00,2017-02-23 00:00:00
1000000136,36670,61,11000,183000.00,2017-02-23 00:00:00
